day,volume,high_low,volatility,marketcap,up_or_down_pre,momentum,up_or_down,CPI CHNG Index,PCE DEFM Index,VIX Index,USGG10YR Index,USGG2YR Index,NYCNM1IR Index,CSIIUSD Index,ECSURPUS Index,CONSSENT Index,NAPMPMI Index,AHE YOY% Index,MSXAMSIL Index,SPX Index,CCMP Index,LIBOR
2022-03-10,14199426030.13,17.959619760822534,132.7992897190813,325085452943.94,-142.24947504279453,0.4,1.0,0.8,0.5,30.23,1.99,1.7,6.0,67.89,0.2,62.8,58.6,5.2,-0.95,4259.52,13129.96,0.07929
2022-03-11,13110711786.47,12.829094926005382,132.94053834304106,311302281348.68,103.1413524304935,0.4,0.0,0.8,0.5,30.75,1.99,1.75,6.0,67.89,0.2,62.8,58.6,5.2,-0.96,4204.31,12843.81,0.07929
2022-03-12,12450104531.57,21.830735105510485,134.59255216181776,309514179440.16,36.49595661848889,0.4,0.0,0.8,0.5,30.75,1.99,1.75,6.0,67.89,0.2,62.8,58.6,5.2,-0.96,4204.31,12843.81,0.07929
2022-03-13,6510851593.78,6.328511105653433,133.45827949555135,308403516421.55,7.4696591287506635,0.36666666666666664,0.0,0.8,0.5,30.75,1.99,1.75,6.0,67.89,0.2,62.8,58.6,5.2,-0.96,4204.31,12843.81,0.07929
2022-03-14,8864857445.92,13.937157850346921,129.17022882246673,301979285913.2,52.91461800547813,0.36666666666666664,0.0,0.8,0.5,31.77,2.13,1.86,6.0,67.89,0.2,62.8,58.6,5.2,-0.96,4173.11,12581.22,0.07914
2022-03-15,11344698912.58,14.526953116272125,128.00918934646702,310549422534.59,-73.11171489612752,0.36666666666666664,1.0,0.8,0.5,29.83,2.14,1.85,6.0,67.89,0.17,62.8,58.6,5.2,-0.96,4262.45,12948.62,0.07957
2022-03-16,12634326293.44,13.12395274674327,128.65914493504286,313469187593.49,-31.318662134644,0.36666666666666664,1.0,0.8,0.5,26.67,2.18,1.94,6.0,67.89,0.11,62.8,58.6,5.2,-0.87,4357.86,13436.55,0.08029
2022-03-17,17930526882.6,17.68475893013965,128.13255305961164,331562855813.45,-159.20823317715576,0.4,1.0,0.8,0.5,25.67,2.17,1.91,6.0,67.89,0.12,62.8,58.6,5.2,-0.75,4411.67,13614.78,0.326
2022-03-18,12881730897.39,31.79075565510584,130.72473903405407,333926909099.39,-51.17924990147685,0.4,1.0,0.8,0.5,23.87,2.15,1.94,6.0,67.89,0.11,62.8,58.6,5.2,-0.68,4463.12,13893.84,0.32871
2022-03-19,15778762904.15,31.03294437366185,123.20554054449997,356155679094.95,-162.07782971639745,0.4,1.0,0.8,0.5,23.87,2.15,1.94,6.0,67.89,0.11,62.8,58.6,5.2,-0.68,4463.12,13893.84,0.32871
2022-03-20,11463423645.27,16.652533018374015,127.73252392372139,352983063167.85,20.99593563278495,0.43333333333333335,0.0,0.8,0.5,23.87,2.15,1.94,6.0,67.89,0.11,62.8,58.6,5.2,-0.68,4463.12,13893.84,0.32871
2022-03-21,12662048622.8,14.416304148359359,118.65184600929163,344118107524.67,80.67333008503192,0.43333333333333335,0.0,0.8,0.5,23.53,2.29,2.12,6.0,67.89,0.11,62.8,58.6,5.2,-0.6,4461.18,13838.46,0.33014
2022-03-22,15623261723.98,12.416949891176955,118.39032958035276,348746190496.84,-31.175622688992462,0.43333333333333335,1.0,0.8,0.5,22.94,2.38,2.16,6.0,67.89,0.14,62.8,58.6,5.2,-0.5,4511.61,14108.82,0.32743
2022-03-23,16974449741.06,11.762230257026204,117.94287802093922,357060284698.41,-68.31832764144201,0.4666666666666667,1.0,0.8,0.5,23.57,2.29,2.1,6.0,67.89,0.13,62.8,58.6,5.2,-0.44,4456.24,13922.6,0.32871
2022-03-24,17418257602.6,36.93150372386617,117.6556292154488,366971859134.65,-57.31740411830879,0.5,1.0,0.8,0.5,21.67,2.37,2.14,6.0,67.89,0.12,62.8,58.6,5.2,-0.32,4520.16,14191.84,0.32786
2022-03-25,16812730677.2,12.68384622073836,118.15831410260495,372892787326.09,-52.50325435454715,0.5333333333333333,1.0,0.8,0.5,20.81,2.47,2.27,6.0,67.89,0.1,62.8,58.6,5.2,-0.49,4543.06,14169.3,0.32657
2022-03-26,16927857268.3,20.45192946330917,118.31251816134977,371633455178.59,-1.5031178343438114,0.5333333333333333,0.0,0.8,0.5,20.81,2.47,2.27,6.0,67.89,0.1,62.8,58.6,5.2,-0.49,4543.06,14169.3,0.32657
2022-03-27,8908151508.8,10.077484043362347,117.74380280082795,378438299963.88,-49.728972730722035,0.5333333333333333,1.0,0.8,0.5,20.81,2.47,2.27,6.0,67.89,0.1,62.8,58.6,5.2,-0.49,4543.06,14169.3,0.32657
2022-03-28,14441296155.54,33.03701277913888,118.11932069123287,395064177088.89,-141.954733529617,0.5333333333333333,1.0,0.8,0.5,19.63,2.46,2.33,6.0,67.89,0.08,62.8,58.6,5.2,-0.57,4575.52,14354.9,0.32786
2022-03-29,20238190448.32,30.411335468831567,112.81198332316941,404000251595.51,-46.6169069779221,0.5333333333333333,1.0,0.8,0.5,18.9,2.39,2.36,6.0,67.89,0.07,62.8,58.6,5.2,-0.59,4631.6,14619.64,0.32757
2022-03-30,19009777633.14,33.98497287207192,112.87214640031215,405215139336.87,-39.12128456580422,0.5666666666666667,1.0,0.8,0.5,19.33,2.35,2.31,6.0,67.89,0.07,62.8,58.6,5.2,-0.6,4602.45,14442.27,0.32814
2022-03-31,15371181425.25,22.618385172882427,109.36443130573768,408749972255.81,-13.155076701053076,0.6,1.0,1.2,0.9,20.56,2.34,2.33,6.58,49.65,0.1,59.4,57.1,5.6,-0.6,4530.41,14220.52,0.33171
2022-04-01,18133348692.37,22.59624515298674,89.51722297101131,396691302744.88,118.59297197630804,0.6,0.0,1.2,0.9,19.63,2.38,2.46,6.58,49.65,0.07,59.4,57.1,5.6,-0.58,4545.86,14261.5,0.32729
2022-04-02,21754673864.06,63.94442086781828,91.3780533980344,421382161118.56,-149.32904221080435,0.6,1.0,1.2,0.9,19.63,2.38,2.46,6.58,49.65,0.07,59.4,57.1,5.6,-0.58,4545.86,14261.5,0.32729
2022-04-03,22928983325.94,19.368660856926454,98.65975066862607,416171243253.55,60.68096811919986,0.6,0.0,1.2,0.9,19.63,2.38,2.46,6.58,49.65,0.07,59.4,57.1,5.6,-0.58,4545.86,14261.5,0.32729
2022-04-04,15718847452.89,36.74236204706085,90.036336266273,419087332358.67,-60.606804349394224,0.6,1.0,1.2,0.9,18.57,2.4,2.42,6.58,49.65,0.09,59.4,57.1,5.6,-0.53,4582.64,14532.55,0.32757
2022-04-05,17595195321.26,15.85402919221724,86.74796719137747,421585292410.82,-35.61721424200368,0.6333333333333333,1.0,1.2,0.9,21.03,2.55,2.51,6.58,49.65,0.08,59.4,57.1,5.6,-0.52,4525.12,14204.17,0.32614
2022-04-06,18986898772.24,116.6710064640638,85.97408204081472,400919117100.97,94.33816936285939,0.6333333333333333,0.0,1.2,0.9,22.1,2.6,2.47,6.58,49.65,0.08,59.4,57.1,5.6,-0.53,4481.15,13888.82,0.328
2022-04-07,23924910854.24,47.707585455154,88.44601812933581,379585548623.3,161.57295939025926,0.6333333333333333,0.0,1.2,0.9,21.55,2.66,2.46,6.58,49.65,0.1,59.4,57.1,5.6,-0.58,4500.21,13897.3,0.32114
2022-04-08,16067695729.28,19.47588914491007,94.13770623182003,387498135046.86,-77.25266608429774,0.6333333333333333,1.0,1.2,0.9,21.16,2.7,2.51,6.58,49.65,0.1,59.4,57.1,5.6,-0.57,4488.28,13711.0,0.32757
2022-04-09,17816020332.48,21.619229566979357,94.13315232615909,386596773015.12,29.470573384270665,0.6333333333333333,0.0,1.2,0.9,21.16,2.7,2.51,6.58,49.65,0.1,59.4,57.1,5.6,-0.57,4488.28,13711.0,0.32757
2022-04-10,9614104354.34,11.110648930025036,91.35673395513025,391046461426.64,-47.696170847095345,0.6,1.0,1.2,0.9,21.16,2.7,2.51,6.58,49.65,0.1,59.4,57.1,5.6,-0.57,4488.28,13711.0,0.32757
2022-04-11,10940527995.81,23.61109720446848,89.15138049078986,385927628820.88,40.64315937768788,0.6333333333333333,0.0,1.2,0.9,24.37,2.78,2.5,6.58,49.65,0.1,59.4,57.1,5.6,-0.61,4412.53,13411.96,0.32586
2022-04-12,21872479045.81,19.359224795688533,89.45183003374318,358595634522.5,225.89434857382003,0.6333333333333333,0.0,1.2,0.9,24.26,2.72,2.41,6.58,49.65,0.1,59.4,57.1,5.6,-0.65,4397.45,13371.57,0.32629
2022-04-13,19984573060.79,10.273726343143153,98.6079719746628,364582753279.09,-50.04561620372942,0.6333333333333333,1.0,1.2,0.9,21.82,2.7,2.35,6.58,49.65,0.1,59.4,57.1,5.6,-0.63,4446.59,13643.59,0.32729
2022-04-14,16025628619.86,10.012156456258708,98.53057656119086,375604079250.31,-88.57875309723795,0.6666666666666666,1.0,1.2,0.9,22.7,2.83,2.45,6.58,49.65,0.11,59.4,57.1,5.6,-0.66,4392.59,13351.08,0.32229
2022-04-15,15808786053.27,16.16107777896059,99.08044669196661,363285653486.08,100.33622616693856,0.6666666666666666,0.0,1.2,0.9,22.7,2.83,2.45,6.58,49.65,0.2,59.4,57.1,5.6,-0.59,4392.59,13351.08,0.32229
2022-04-16,11141057126.13,7.143251684412007,100.74266800079951,366213213118.87,-23.330168460886853,0.6333333333333333,1.0,1.2,0.9,22.7,2.83,2.45,6.58,49.65,0.2,59.4,57.1,5.6,-0.59,4392.59,13351.08,0.32229
2022-04-17,8726265917.17,6.324777885414733,97.02188349024225,368290386857.3,-20.110545280763745,0.6333333333333333,1.0,1.2,0.9,22.7,2.83,2.45,6.58,49.65,0.2,59.4,57.1,5.6,-0.59,4392.59,13351.08,0.32229
2022-04-18,10983341233.03,9.482187854832773,97.00643353763199,360427715099.85,65.19857166590646,0.6333333333333333,0.0,1.2,0.9,22.17,2.85,2.45,6.58,49.65,0.2,59.4,57.1,5.6,-0.52,4391.69,13332.36,0.32229
2022-04-19,19071499614.31,24.147180975483934,91.72922726272903,368927224695.48,-64.52308392466921,0.6,1.0,1.2,0.9,21.37,2.94,2.59,6.58,49.65,0.2,59.4,57.1,5.6,-0.46,4462.21,13619.66,0.331
2022-04-20,13941672833.58,29.259728278994316,92.49227640677525,371025492770.83,-40.64836402511082,0.6333333333333333,1.0,1.2,0.9,20.32,2.83,2.58,6.58,49.65,0.2,59.4,57.1,5.6,-0.4,4459.45,13453.07,0.32343
2022-04-21,15365470940.3,10.871132481744553,91.54852363336553,371792608290.22,2.5367830408049485,0.6666666666666666,1.0,1.2,0.9,22.68,2.91,2.68,6.58,49.65,0.19,59.4,57.1,5.6,-0.4,4393.66,13174.65,0.32643
2022-04-22,21151141402.68,17.263887321716084,91.28870652963627,359907889986.45,99.4500264649796,0.6666666666666666,0.0,1.2,0.9,28.21,2.9,2.67,6.58,49.65,0.19,59.4,57.1,5.6,-0.53,4271.78,12839.29,0.32643
2022-04-23,16411014050.73,11.529063461156511,92.20586327142559,356537632330.37,22.60003023769241,0.6333333333333333,0.0,1.2,0.9,28.21,2.9,2.67,6.58,49.65,0.19,59.4,57.1,5.6,-0.53,4271.78,12839.29,0.32643
2022-04-24,9079393215.26,9.24459348124492,91.12290802883426,354303699509.79,21.751068423907327,0.6,0.0,1.2,0.9,28.21,2.9,2.67,6.58,49.65,0.19,59.4,57.1,5.6,-0.53,4271.78,12839.29,0.32643
2022-04-25,10727347272.73,60.00721113537702,90.74887274195474,345262848810.06,17.24155607861303,0.5666666666666667,0.0,1.2,0.9,27.02,2.82,2.63,6.58,49.65,0.18,59.4,57.1,5.6,-0.64,4296.12,13004.85,0.33043
2022-04-26,21749498251.82,18.304743571861763,91.76421895555318,363417752019.63,-144.05934389730828,0.5666666666666667,1.0,1.2,0.9,33.52,2.72,2.48,6.58,49.65,0.18,59.4,57.1,5.6,-0.78,4175.2,12490.74,0.33014
2022-04-27,19202673901.14,18.164621166008146,95.22667604311069,339126895725.23,206.55140385376308,0.5666666666666667,0.0,1.2,0.9,31.6,2.83,2.59,6.58,49.65,0.19,59.4,57.1,5.6,-0.88,4183.96,12488.93,0.32486
2022-04-28,17215071519.38,13.128521196515067,98.94973368882688,348838877582.15,-75.49876883972138,0.5333333333333333,1.0,1.2,0.9,29.99,2.82,2.62,6.58,49.65,0.19,59.4,57.1,5.6,-0.9,4287.5,12871.53,0.325
2022-04-29,18473111480.51,13.9890432558891,99.11188088129191,354290794098.91,-43.17867782679923,0.5333333333333333,1.0,1.2,0.9,33.4,2.93,2.71,6.58,49.65,0.17,59.4,57.1,5.6,-0.9,4131.93,12334.64,0.33
2022-04-30,18920285532.57,10.902512718830167,99.4348363443962,340313158346.46,122.99007569822834,0.5333333333333333,0.0,1.2,0.9,33.4,2.93,2.71,6.58,49.65,0.17,59.4,57.1,5.6,-0.9,4131.93,12334.64,0.33
2022-05-01,13989760998.49,13.010813635030445,101.53733781999075,330220586526.74,92.25654983977165,0.5,0.0,1.2,0.9,33.4,2.93,2.71,6.58,49.65,0.17,59.4,57.1,5.6,-0.9,4131.93,12334.64,0.33
2022-05-02,15371166519.18,18.09483956359736,101.02955776782397,342532827324.71,-89.36696467749744,0.5,1.0,0.3,0.2,32.34,2.98,2.73,6.35,47.3,0.13,65.2,55.4,5.5,-0.92,4155.38,12536.02,0.33
2022-05-03,18248635512.5,18.931588953788832,95.66086175738211,342601392282.75,-17.1261258471377,0.5,1.0,0.3,0.2,29.25,2.97,2.78,6.35,47.3,0.18,65.2,55.4,5.5,-0.89,4175.48,12563.76,0.33029
2022-05-04,12947109239.17,14.869331206388779,95.3270641288503,337038016750.35,57.177656495744486,0.5333333333333333,0.0,0.3,0.2,25.42,2.93,2.64,6.35,47.3,0.15,65.2,55.4,5.5,-0.82,4300.17,12964.86,0.33029
2022-05-05,18509472080.26,8.857414364890246,95.60445199880476,355040896763.68,-146.3760865747713,0.5,1.0,0.3,0.2,31.2,3.04,2.7,6.35,47.3,0.14,65.2,55.4,5.5,-0.78,4146.87,12317.69,0.81514
2022-05-06,22614501402.89,19.330804063471533,99.32539616314757,329808437907.53,193.83288695069314,0.5,0.0,0.3,0.2,30.19,3.13,2.73,6.35,47.3,0.15,65.2,55.4,5.5,-0.84,4123.34,12144.66,0.81857
2022-05-07,20740507048.49,9.946720417824054,101.67991726969817,324659253872.87,38.33351824321289,0.5,0.0,0.3,0.2,30.19,3.13,2.73,6.35,47.3,0.15,65.2,55.4,5.5,-0.84,4123.34,12144.66,0.81857
2022-05-08,13600444809.94,18.861851131282037,96.68078233274078,316199767801.12,54.234834210186364,0.5,0.0,0.3,0.2,30.19,3.13,2.73,6.35,47.3,0.15,65.2,55.4,5.5,-0.84,4123.34,12144.66,0.81857
2022-05-09,20884405438.72,9.283354322029481,96.79686667084957,304855019334.62,101.4602766021776,0.4666666666666667,0.0,0.3,0.2,34.75,3.03,2.59,6.35,47.3,0.16,65.2,55.4,5.5,-0.95,3991.24,11623.25,0.825
2022-05-10,38963966848.71,75.05184708664001,98.30498168788407,274409341613.28,283.038280511455,0.4666666666666667,0.0,0.3,0.2,32.99,2.99,2.61,6.35,47.3,0.16,65.2,55.4,5.5,-1.02,4001.05,11737.67,0.82371
2022-05-11,36675274902.79,42.27379621750106,108.37024230637506,284797652108.54,-69.55044519293551,0.43333333333333335,1.0,0.3,0.2,32.56,2.92,2.64,6.35,47.3,0.16,65.2,55.4,5.5,-1.06,3935.18,11364.24,0.826
2022-05-12,47456897000.11,97.95339144253785,109.21597065887174,260262670752.03,286.49790742372215,0.4666666666666667,0.0,0.3,0.2,31.77,2.85,2.56,6.35,47.3,0.16,65.2,55.4,5.5,-1.1,3930.08,11370.96,0.82686
2022-05-13,42676313174.13,63.01310673380658,107.62480302234982,242111340513.12,195.41618939338605,0.4666666666666667,0.0,0.3,0.2,28.87,2.92,2.58,6.35,47.3,0.15,65.2,55.4,5.5,-0.97,4023.89,11805.0,0.82571
2022-05-14,24551765933.59,30.673032382471774,110.71235130587655,246058294752.55,-9.291627781596617,0.43333333333333335,1.0,0.3,0.2,28.87,2.92,2.58,6.35,47.3,0.15,65.2,55.4,5.5,-0.97,4023.89,11805.0,0.82571
2022-05-15,15154939830.4,18.815774972208146,109.61263880357849,247712152198.63,-18.733736391662887,0.43333333333333335,1.0,0.3,0.2,28.87,2.92,2.58,6.35,47.3,0.15,65.2,55.4,5.5,-0.97,4023.89,11805.0,0.82571
2022-05-16,14929339586.7,26.90098482004896,108.02572068539764,256022439239.47,-94.91557920336118,0.4666666666666667,1.0,0.3,0.2,27.47,2.88,2.57,6.35,47.3,0.09,65.2,55.4,5.5,-0.85,4008.01,11662.79,0.82229
2022-05-17,21675798786.5,24.30732215981766,108.66063528127277,247141067189.48,96.61205560756866,0.4666666666666667,0.0,0.3,0.2,26.1,2.99,2.7,6.35,47.3,0.09,65.2,55.4,5.5,-0.74,4088.85,11984.52,0.82014
2022-05-18,18422496378.28,12.836312943020403,109.44815239675654,252853881539.44,-44.71446911491739,0.43333333333333335,1.0,0.3,0.2,30.96,2.88,2.67,6.35,47.3,0.06,65.2,55.4,5.5,-0.73,3923.68,11418.15,0.82029
2022-05-19,17936116949.64,26.23772512407868,109.12890042997144,233348390207.32,176.6548586809281,0.4666666666666667,0.0,0.3,0.2,29.35,2.84,2.61,6.35,47.3,0.01,65.2,55.4,5.5,-0.72,3900.79,11388.5,0.82
2022-05-20,18340339585.64,10.026129768323017,112.3197090100737,243393619043.52,-86.84841581633827,0.43333333333333335,1.0,0.3,0.2,29.43,2.78,2.58,6.35,47.3,0.01,65.2,55.4,5.5,-0.78,3901.36,11354.62,0.82471
2022-05-21,15885096003.93,10.400623193808997,113.29243414200828,237182159775.93,53.05216413020821,0.43333333333333335,0.0,0.3,0.2,29.43,2.78,2.58,6.35,47.3,0.01,65.2,55.4,5.5,-0.78,3901.36,11354.62,0.82471
2022-05-22,8410287152.06,5.834402767026404,113.67826160115007,239028614601.81,-12.20875207211725,0.4,1.0,0.3,0.2,29.43,2.78,2.58,6.35,47.3,0.01,65.2,55.4,5.5,-0.78,3901.36,11354.62,0.82471
2022-05-23,11236785627.14,9.76782921958852,112.26622207670454,246801932676.87,-64.81529861191848,0.43333333333333335,1.0,0.3,0.2,28.48,2.85,2.62,6.35,47.3,0.01,65.2,55.4,5.5,-0.8,3973.75,11535.27,0.82314
2022-05-24,16432418383.92,12.67676415039955,112.75607450923418,239387060778.61,69.23193898705358,0.4666666666666667,0.0,0.3,0.2,29.45,2.75,2.48,6.35,47.3,-0.12,65.2,55.4,5.5,-0.82,3941.48,11264.45,0.82386
2022-05-25,12917769549.18,6.657272058960189,113.2623007838367,238740394242.56,1.3954817720846222,0.4666666666666667,0.0,0.3,0.2,28.37,2.75,2.49,6.35,47.3,-0.13,65.2,55.4,5.5,-0.79,3978.73,11434.74,0.81943
2022-05-26,13559707690.48,17.137723566853538,112.42842417074858,236742033588.59,29.4818253319188,0.4666666666666667,0.0,0.3,0.2,27.5,2.75,2.48,6.35,47.3,-0.12,65.2,55.4,5.5,-0.77,4057.84,11740.65,0.81729
2022-05-27,24084818641.42,23.790081589842202,109.07053170376247,215500427706.38,155.23351210850637,0.43333333333333335,0.0,0.3,0.2,25.72,2.74,2.48,6.35,47.3,-0.13,65.2,55.4,5.5,-0.71,4158.24,12131.13,0.82557
2022-05-28,25142562310.42,20.863427142064666,107.55970398744066,211117625136.05,57.29129768469625,0.43333333333333335,0.0,0.3,0.2,25.72,2.74,2.48,6.35,47.3,-0.13,65.2,55.4,5.5,-0.71,4158.24,12131.13,0.82557
2022-05-29,12537558567.13,6.462874554039445,106.76455903221876,216506106391.38,-46.6850716360168,0.4,1.0,0.3,0.2,25.72,2.74,2.48,6.35,47.3,-0.13,65.2,55.4,5.5,-0.71,4158.24,12131.13,0.82557
2022-05-30,10611586233.89,7.796776551507492,106.75668187634997,218327073608.68,-22.02616307891026,0.4,1.0,0.3,0.2,26.54,2.74,2.48,6.35,47.3,-0.13,65.2,55.4,5.5,-0.66,4158.24,12131.13,0.82557
2022-05-31,20239439487.51,21.04450982614594,104.6599567759463,240913754362.24,-191.6863266399082,0.43333333333333335,1.0,1.0,0.6,26.19,2.84,2.56,6.58,42.97,-0.11,58.4,56.1,5.3,-0.59,4132.15,12081.39,0.822
2022-06-01,18256691130.41,19.509741833704084,108.98544341400809,236432159432.07,49.165705007469796,0.4666666666666667,0.0,1.0,0.6,25.69,2.91,2.64,6.58,42.97,-0.1,58.4,56.1,5.3,-0.54,4101.23,11994.46,0.81914
2022-06-02,21049167107.16,12.744789844355637,107.60473631725519,219845261523.19,131.55416800969078,0.43333333333333335,0.0,1.0,0.6,24.72,2.91,2.63,6.58,42.97,-0.15,58.4,56.1,5.3,-0.39,4176.82,12316.9,0.81914
2022-06-03,16618089645.05,8.351361555311541,110.48488547538562,221024620446.94,-17.442183868568463,0.4,1.0,1.0,0.6,24.79,2.93,2.65,6.58,42.97,-0.17,58.4,56.1,5.3,-0.32,4108.54,12012.73,0.81914
2022-06-04,14754969376.83,5.41195239695503,110.17261349657842,214665776152.48,51.02290682034322,0.43333333333333335,0.0,1.0,0.6,24.79,2.93,2.65,6.58,42.97,-0.17,58.4,56.1,5.3,-0.32,4108.54,12012.73,0.81914
2022-06-05,8726205435.95,8.130196672211468,107.19843942370629,217807346250.97,-28.304492195487683,0.4,1.0,1.0,0.6,24.79,2.93,2.65,6.58,42.97,-0.17,58.4,56.1,5.3,-0.32,4108.54,12012.73,0.81914
2022-06-06,9233748552.12,29.065390012965736,100.25710373888474,221896510493.76,-6.349819112699379,0.43333333333333335,1.0,1.0,0.6,25.07,3.04,2.73,6.58,42.97,-0.17,58.4,56.1,5.3,-0.26,4121.43,12061.37,0.82143
2022-06-07,18737396580.58,102.32729854018453,100.13770036606701,212745671412.32,-26.45471915947246,0.4666666666666667,0.0,1.0,0.6,24.02,2.97,2.73,6.58,42.97,-0.17,58.4,56.1,5.3,-0.22,4160.68,12175.23,0.82657
2022-06-08,22254710428.07,9.878000486029578,100.2683497196511,219938669435.07,-56.984091186329806,0.4666666666666667,1.0,1.0,0.6,23.96,3.02,2.77,6.58,42.97,-0.17,58.4,56.1,5.3,-0.19,4115.77,12086.27,0.81957
2022-06-09,17842902192.23,13.645262056484171,99.36980331105947,216990268848.44,22.825373860433047,0.5,0.0,1.0,0.6,26.09,3.04,2.81,6.58,42.97,-0.18,58.4,56.1,5.3,-0.29,4017.82,11754.23,0.82
2022-06-10,12616919094.36,30.054315285719667,88.1445595607895,215014880982.86,2.117635000536893,0.5,0.0,1.0,0.6,27.75,3.16,3.06,6.58,42.97,-0.2,58.4,56.1,5.3,-0.46,3900.86,11340.02,0.81929
2022-06-11,17886611282.61,14.32052165244636,86.79369993435388,203380249443.77,110.100175056745,0.4666666666666667,0.0,1.0,0.6,27.75,3.16,3.06,6.58,42.97,-0.2,58.4,56.1,5.3,-0.46,3900.86,11340.02,0.81929
2022-06-12,21220783384.64,10.012153208840573,80.38612861846497,186305074379.1,148.8943422885054,0.4666666666666667,0.0,1.0,0.6,27.75,3.16,3.06,6.58,42.97,-0.2,58.4,56.1,5.3,-0.46,3900.86,11340.02,0.81929
2022-06-13,24647045289.64,42.098526627552246,79.81430077620011,170414787539.65,94.12096291805392,0.4666666666666667,0.0,1.0,0.6,34.02,3.36,3.35,6.58,42.97,-0.2,58.4,56.1,5.3,-0.67,3749.63,10809.23,0.82029
2022-06-14,44411362662.27,31.81774310921901,83.12643643661953,143754910613.87,202.08416495983715,0.43333333333333335,0.0,1.0,0.6,32.69,3.47,3.43,6.58,42.97,-0.2,58.4,56.1,5.3,-0.83,3735.48,10828.35,0.81586
2022-06-15,32420511339.17,17.45898234019637,92.30315548509186,144671236375.42,-24.902587335724547,0.4,1.0,1.0,0.6,29.62,3.28,3.19,6.58,42.97,-0.18,58.4,56.1,5.3,-0.88,3789.99,11099.15,0.82486
2022-06-16,37753338396.64,16.67885134840958,91.46024662236265,149349382427.55,-39.69648633981956,0.4,1.0,1.0,0.6,32.95,3.2,3.09,6.58,42.97,-0.26,58.4,56.1,5.3,-1.03,3666.77,10646.1,1.56486
2022-06-17,18850236650.78,21.305836481921688,90.73613330777214,129186660633.62,164.4028849881886,0.43333333333333335,0.0,1.0,0.6,31.13,3.23,3.18,6.58,42.97,-0.29,58.4,56.1,5.3,-1.08,3674.84,10798.35,1.56743
2022-06-18,14149297229.38,9.327450161761362,95.30546278445124,131952929245.53,-20.471908688304893,0.4,1.0,1.0,0.6,31.13,3.23,3.18,6.58,42.97,-0.29,58.4,56.1,5.3,-1.08,3674.84,10798.35,1.56743
2022-06-19,22232049076.15,12.160068371248144,90.71535476932279,120170461831.28,95.2191010016112,0.43333333333333335,0.0,1.0,0.6,31.13,3.23,3.18,6.58,42.97,-0.29,58.4,56.1,5.3,-1.08,3674.84,10798.35,1.56743
2022-06-20,21439400022.3,38.51329706511592,91.1905023679598,132357297093.81,-136.3423786128384,0.4,1.0,1.0,0.6,31.03,3.23,3.18,6.58,42.97,-0.29,58.4,56.1,5.3,-1.09,3674.84,10798.35,1.56743
2022-06-21,19563146836.11,16.35420065205676,92.53697832024389,136339073618.22,-35.7741179255147,0.43333333333333335,1.0,1.0,0.6,30.19,3.27,3.2,6.58,42.97,-0.28,58.4,56.1,5.3,-1.04,3764.79,11069.3,1.575
2022-06-22,15499780966.25,13.939269852885445,92.68889611659057,135461931335.84,-0.9058319098496668,0.43333333333333335,0.0,1.0,0.6,28.95,3.16,3.06,6.58,42.97,-0.28,58.4,56.1,5.3,-1.02,3759.89,11053.08,1.57129
2022-06-23,15470970321.08,29.259437095106023,91.9570268244461,130860042120.16,65.79928975559824,0.4,0.0,1.0,0.6,29.05,3.09,3.01,6.58,42.97,-0.28,58.4,56.1,5.3,-1.01,3795.73,11232.19,1.571
2022-06-24,14434590830.71,5.874515475397857,91.53182994847333,138640080827.53,-64.12698540298243,0.4,1.0,1.0,0.6,27.23,3.13,3.06,6.58,42.97,-0.24,58.4,56.1,5.3,-1.06,3911.74,11607.62,1.57614
2022-06-25,17001055412.98,12.487745477498947,92.27022150785702,147524314662.68,-83.59686563524451,0.43333333333333335,1.0,1.0,0.6,27.23,3.13,3.06,6.58,42.97,-0.24,58.4,56.1,5.3,-1.06,3911.74,11607.62,1.57614
2022-06-26,12163543455.29,6.560738138656006,93.18141305277226,150392001588.0,-26.718704057017476,0.4666666666666667,1.0,1.0,0.6,27.23,3.13,3.06,6.58,42.97,-0.24,58.4,56.1,5.3,-1.06,3911.74,11607.62,1.57614
2022-06-27,12365061184.28,6.410050508040285,87.58112457978048,146168828193.44,40.08446488288155,0.5,0.0,1.0,0.6,26.95,3.2,3.12,6.58,42.97,-0.21,58.4,56.1,5.3,-1.04,3900.11,11524.55,1.571
2022-06-28,12461031689.63,14.941107663606772,87.56059712816743,143814015164.91,11.627481212538896,0.5,0.0,1.0,0.6,28.36,3.17,3.11,6.58,42.97,-0.21,58.4,56.1,5.3,-1.02,3821.55,11181.54,1.57086
2022-06-29,14075161949.04,9.731446302337645,87.25810246478586,138397210835.72,40.827552343771,0.4666666666666667,0.0,1.0,0.6,28.16,3.09,3.04,6.58,42.97,-0.21,58.4,56.1,5.3,-1.02,3818.83,11177.89,1.57029
2022-06-30,15394853111.08,10.768773507417109,87.59776117363685,132815535521.07,41.24824881576251,0.43333333333333335,0.0,1.3,1.0,28.71,3.01,2.95,6.78,47.7,-0.24,50.0,53.0,5.2,-1.02,3785.38,11028.74,1.579
2022-07-01,17932972574.04,41.910385922561545,81.14722753223766,132834371672.52,26.1827077977523,0.4,1.0,1.3,1.0,26.7,2.88,2.83,6.78,47.7,-0.26,50.0,53.0,5.2,-1.01,3825.33,11127.84,1.56729
